CatalogEntryUpdate
PartNumber,Type,ParentGroupIdentifier,CurrencyCode,ListPrice,Name,ShortDescription,LongDescription,Thumbnail,FullImage,Buyable,Published,Available,Delete
05BUN17,BundleBean,05,USD,,,,,05BUN17_Tenney_Mix_Match_FLR82_FLR86_FLR83_FLR78_1,05BUN17_Viewer,1,1,1,0
06-1181B,ItemBean,00,USD,1,11 X 8.5 X 1.75 COMMON BOX BOTTOM,,,,,1,1,1,0
06-1181L1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06-1183B,ItemBean,00,USD,1,PC GENERIC COMPONENT,,,,,1,1,1,0
06-1183L1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06-541B,ItemBean,00,USD,1,5 X 4 X 1.5 COMMON BOX BOTTOM,,,,,1,1,1,0
06-541L1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06-552B1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,5 X 5 X 2.25 HISTORICAL BOX,,,,1,1,1,0
06-553B1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,5 X 5 X 3.25 Box,,,,1,1,1,0
06-731L1M,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06-771B1M,ItemBean,02,USD,1,7 X 7 X 1.75 HISTORICAL BOX,,,,,1,1,1,0
06-771B2M,ItemBean,04,USD,1,7X7X1.75 BB BOX,,,,,1,1,1,0
06-771B4M,ItemBean,06,USD,1,AGT GENERIC COMPONENT,,,,,1,1,1,0
06-773B1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06-883B1,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06-BBX-LM,ItemBean,04,USD,2,106.8X8X4.5 BB DOLL LID,,,,,1,1,1,0
06-HDL-L,ItemBean,02,USD,1,AGC GENERIC COMPONENT,,,,,1,1,1,0
06BUN01,BundleBean,06,USD,,,,,06BUN01_Pomeranian_Pajamas_Slippers_for_Girls_DNX46_DNX47_1,06BUN01_Viewer,1,1,1,0
06BUN02,BundleBean,06,USD,,,,,06BUN02_Holiday_Promotion_Pomeranian_Pajamas_18_inch_Dolls_Girls_1,06BUN02_Viewer,1,1,1,0
06BUN07,BundleBean,06,USD,,,,,06BUN07_Truly_Me_Doll_74_Everyday_Accessories_1,06BUN07_Viewer,1,1,1,0
06BUN09,BundleBean,unassigned,USD,,,,,06BUN09_Celebration_Outfit_Girls_FGJ65_FGK27_1,06BUN09_Viewer,1,1,1,0
06BUN11,BundleBean,06,USD,,Celebration Dress for Girls & 18-inch Dolls,,,06BUN11_Celebration_Dress_Girl_18_inch_Dolls_1,06BUN11_Viewer,1,1,0,0
06BUN111,BundleBean,06,USD,,,,,06BUN111_Truly_Me_Doll_13_Light_Skin_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN111_Viewer,1,1,1,0
06BUN112,BundleBean,06,USD,,,,,06BUN112_Truly_Me_Doll_16_Light_Skin_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN112_Viewer,1,1,1,0
06BUN113,BundleBean,06,USD,,,,,06BUN113_Truly_Me_Doll_19_Light_Skin_Brown_Hair_Green_Eyes_With_Accessories_1,06BUN113_Viewer,1,1,1,0
06BUN114,BundleBean,06,USD,,,,,06BUN114_Truly_Me_Doll_21_Light_Skin_Caramel_Hair_Hazel_Eyes_With_Accessories_1,06BUN114_Viewer,1,1,1,0
06BUN115,BundleBean,unassigned,USD,,,,,06BUN115_Truly_Me_Doll_22_Light_Skin_Light_Blond_Hair_Blue_Eyes_With_Accessories_1,06BUN115_Viewer,1,1,1,0
06BUN116,BundleBean,06,USD,,,,,06BUN116_Truly_Me_Doll_23_Light_Skin_Brown_Hair_Blue_Eyes_With_Accessories_1,06BUN116_Viewer,1,1,1,0
06BUN117,BundleBean,06,USD,,,,,06BUN117_Truly_Me_Doll_24_Light_Skin_Wavy_Blond_Hair_Brown_Eyes_With_Accessories_1,06BUN117_Viewer,1,1,1,0
06BUN118,BundleBean,06,USD,,,,,06BUN118_Truly_Me_Doll_25_Light_Skin_BrownBlack_Hair_Brown_Eyes_With_Accessories_1,06BUN118_Viewer,1,1,1,0
06BUN119,BundleBean,06,USD,,,,,06BUN119_Truly_Me_Doll_26_Medium_Skin_Curly_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN119_Viewer,1,1,1,0
06BUN12,BundleBean,06,USD,,,,,06BUN12_Truly_Me_Boy_Doll_75_Everyday_Accessories_1,06BUN12_Viewer,1,1,1,0
06BUN120,BundleBean,06,USD,,,,,06BUN120_Truly_Me_Doll_27_Light_Skin_Blond_Hair_Blue_Eyes_With_Accessories_3,06BUN120_Viewer,1,1,1,0
06BUN121,BundleBean,06,USD,,,,,06BUN121_Truly_Me_Doll_28_Medium_Skin_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN121_Viewer,1,1,1,0
06BUN122,BundleBean,06,USD,,,,,06BUN122_Truly_Me_Doll_29_Medium_Skin_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN122_Viewer,1,1,1,0
06BUN123,BundleBean,06,USD,,,,,06BUN123_Truly_Me_Doll_31_Dark_Skin_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN123_Viewer,1,1,1,0
06BUN124,BundleBean,06,USD,,,,,06BUN124_Truly_Me_Doll_33_Light_Skin_Curly_Red_Hair_Blue_Eyes_With_Accessories_1,06BUN124_Viewer,1,1,1,0
06BUN125,BundleBean,06,USD,,,,,06BUN125_Truly_Me_Doll_35_Light_Skin_Red_Hair_Brown_Eyes_With_Accessories_1,06BUN125_Viewer,1,1,1,0
06BUN126,BundleBean,06,USD,,,,,06BUN126_Truly_Me_Doll_39_Light_Skin_Caramel_Hair_Blue_Eyes_With_Accessories_1,06BUN126_Viewer,1,1,1,0
06BUN127,BundleBean,06,USD,,,,,06BUN127_Truly_Me_Doll_40_Light_Skin_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN127_Viewer,1,1,1,0
06BUN128,BundleBean,06,USD,,,,,06BUN128_Truly_Me_Doll_42_Medium_Skin_Textured_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN128_Viewer,1,1,1,0
06BUN129,BundleBean,06,USD,,,,,06BUN129_Truly_Me_Doll_44_Medium_Skin_Curly_Dark_Brown_Hair_Hazel_Eyes_With_Accessories_1,06BUN129_Viewer,1,1,1,0
06BUN130,BundleBean,06,USD,,,,,06BUN130_Truly_Me_Doll_47_Dark_Skin_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN130_Viewer,1,1,1,0
06BUN131,BundleBean,06,USD,,,,,06BUN131_Truly_Me_Doll_49_Medium_Skin_BlackBrown_Hair_Blue_Eyes_With_Accessories_1,06BUN131_Viewer,1,1,1,0
06BUN132,BundleBean,06,USD,,,,,06BUN132_Truly_Me_Doll_51_Light_Skin_Blond_Hair_Blue_Eyes_With_Accessories_1,06BUN132_Viewer,1,1,1,0
06BUN133,BundleBean,06,USD,,,,,06BUN133_Truly_Me_Doll_52_Light_Skin_Blond_Hair_Green_Eyes_With_Accessories_1,06BUN133_Viewer,1,1,1,0
06BUN134,BundleBean,06,USD,,,,,06BUN134_Truly_Me_Doll_53_Light_Skin_Blond_Hair_Brown_Eyes_With_Accessories_1,06BUN134_Viewer,1,1,1,0
06BUN135,BundleBean,06,USD,,,,,06BUN135_Truly_Me_Doll_54_Light_Skin_BlackBrown_Hair_Brown_Eyes_With_Accessories_1,06BUN135_Viewer,1,1,1,0
06BUN136,BundleBean,06,USD,,,,,06BUN136_Truly_Me_Doll_55_Light_Skin_Dark_Brown_Hair_Hazel_Eyes_With_Accessories_1,06BUN136_Viewer,1,1,1,0
06BUN137,BundleBean,unassigned,USD,,,,,06BUN137_Truly_Me_Doll_56_Light_Skin_Blond_Hair_Blue_Eyes_With_Accessories_1,06BUN137_Viewer,1,1,1,0
06BUN138,BundleBean,06,USD,,,,,06BUN138_Truly_Me_Doll_57_Light_Skin_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN138_Viewer,1,1,1,0
06BUN139,BundleBean,06,USD,,,,,06BUN139_Truly_Me_Doll_58_Dark_Skin_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN139_Viewer,1,1,1,0
06BUN14,BundleBean,06,USD,,,,,06BUN14_Holiday_Promotion_Dream_Pajamas_Girls_18_inch_Dolls_1,06BUN14_Viewer,1,1,1,0
06BUN140,BundleBean,06,USD,,,,,06BUN140_Truly_Me_Doll_59_Light_Skin_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN140_Viewer,1,1,1,0
06BUN141,BundleBean,06,USD,,,,,06BUN141_Truly_Me_Doll_60_Light_Skin_BlackBrown_Hair_Blue_Eyes_With_Accessories_1,06BUN141_Viewer,1,1,1,0
06BUN142,BundleBean,unassigned,USD,,,,,06BUN142_Truly_Me_Doll_61_Light_Skin_Red_Hair_Green_Eyes_With_Accessories_1,06BUN142_Viewer,1,1,1,0
06BUN143,BundleBean,06,USD,,,,,06BUN143_Truly_Me_Doll_62_Medium_Skin_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN143_Viewer,1,1,1,0
06BUN144,BundleBean,06,USD,,,,,06BUN144_Truly_Me_Doll_63_Light_Skin_Blond_Hair_Blue_Eyes_With_Accessories_1,06BUN144_Viewer,1,1,1,0
06BUN145,BundleBean,06,USD,,,,,06BUN145_Truly_Me_Doll_64_Light_Skin_Black_Hair_Brown_Eyes_With_Accessories_1,06BUN145_Viewer,1,1,1,0
06BUN146,BundleBean,06,USD,,,,,06BUN146_Truly_Me_Doll_65_Light_Skin_Red_Hair_Blue_Eyes_With_Accessories_1,06BUN146_Viewer,1,1,1,0
06BUN147,BundleBean,06,USD,,,,,06BUN147_Truly_Me_Doll_66_Medium_Skin_BlackBrown_Hair_Brown_Eyes_With_Accessories_1,06BUN147_Viewer,1,1,1,0
06BUN148,BundleBean,06,USD,,,,,06BUN148_Truly_Me_Doll_67_Dark_Skin_Curly_Black_Hair_Brown_Eyes_With_Accessories_1,06BUN148_Viewer,1,1,1,0
06BUN149,BundleBean,06,USD,,,,,06BUN149_Truly_Me_Doll_68_Light_Skin_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN149_Viewer,1,1,1,0
06BUN15,BundleBean,06,USD,,,,,06BUN15_Western_Chambray_Outfit_for_Girls_and_Dolls_FGG33_FGJ66_1,06BUN15_Viewer,1,1,1,0
06BUN150,BundleBean,06,USD,,,,,06BUN150_Truly_Me_Doll_69_Light_Skin_Curly_Dark_Brown_Hair_Brown_Eyes_With_Accessories_1,06BUN150_Viewer,1,1,1,0
06BUN151,BundleBean,06,USD,,,,,06BUN151_Truly_Me_Doll_Without_Hair_70_Light_Skin_Blue_Eyes_With_Accessories_1,06BUN151_Viewer,1,1,1,0
06BUN152,BundleBean,06,USD,,,,,06BUN152_Truly_Me_Doll_Without_Hair_71_Medium_Skin_Brown_Eyes_With_Accessories_1,06BUN152_Viewer,1,1,1,0
06BUN153,BundleBean,06,USD,,,,,06BUN153_Truly_Me_Doll_Without_Hair_72_Light_Skin_Brown_Eyes_With_Accessories_1,06BUN153_Viewer,1,1,1,0
06BUN154,BundleBean,06,USD,,,,,06BUN154_Truly_Me_Doll_Without_Hair_73_Dark_Skin_Brown_Eyes_With_Accessories_1,06BUN154_Viewer,1,1,1,0
06BUN16,BundleBean,06,USD,,,,,06BUN16_Truly_Me_Doll_76_Everyday_Accessories_1,06BUN16_Viewer,1,1,1,0
06BUN17,BundleBean,06,USD,,,,,06BUN17_Truly_Me_Doll_77_Everyday_Accessories_1,06BUN17_Viewer,1,1,1,0
06BUN18,BundleBean,06,USD,,,,,06BUN18_Mix_and_Match_Bundle_FLV83_FLR07_FLW00_2,06BUN18_Viewer,1,1,1,0
06BUN19,BundleBean,06,USD,,,,,06BUN19_Mix_and_Match_Bundle_FLP36_FLV84_FLW01_2,06BUN19_Viewer,1,1,1,0
06BUN20,BundleBean,06,USD,,,,,06BUN20_Mix_and_Match_Bundle_FLR33_FLR17_FLW01_2,06BUN20_Viewer,1,1,1,0
06BUN21,BundleBean,06,USD,,,,,06BUN21_Mix_and_Match_Bundle_FLV99_FLW00_2,06BUN21_Viewer,1,1,1,0
06BUN22,BundleBean,06,USD,,,,,06BUN22_Mix_and_Match_Bundle_FLR08_FLV82_FLW01_2,06BUN22_Viewer,1,1,1,0
06BUN23,BundleBean,06,USD,,,,,06BUN23_Mix_and_Match_Bundle_FLN22_FLV83_FLW00_2,06BUN23_Viewer,1,1,1,0
06BUN24,BundleBean,06,USD,,,,,06BUN24_Mix_and_Match_Bundle_FLW44_FLW69_2,06BUN24_Viewer,1,1,1,0
06BUN25,BundleBean,06,USD,,,,,06BUN25_Mix_and_Match_Bundle_FLW62_FLW72_2,06BUN25_Viewer,1,1,1,0
06BUN32,BundleBean,06,USD,,,,,06BUN32_Bright_and_Splashy_Tankini_Girls_Doll_DYP32_DYP30_1,06BUN32_Viewer,1,1,1,0
06BUN33,BundleBean,06,USD,,,,,06BUN33_Bright_Blooms_Outfit_Girls_DYP33_DYP34_1,06BUN33_Viewer,1,1,1,0
06BUN34,BundleBean,06,USD,,,,,06BUN34_Bright_Blooms_Dress_Girls_Dolls_DYP31_DYP33_1,06BUN34_Viewer,1,1,1,0
06BUN47,BundleBean,06,USD,,,,,,06BUN47_Viewer,1,1,1,0
06BUN48,BundleBean,06,USD,,,,,,06BUN48_Viewer,1,1,1,0
06BUN49,BundleBean,06,USD,,,,,,06BUN49_Viewer,1,1,1,0
0757_accessorypak,ItemBean,unassigned,USD,,,,,0757_accessorypak_01,0757_accessorypak_Viewer,0,1,1,0
0757_blazer,ItemBean,unassigned,USD,,,,,0757_blazer_01,0757_blazer_Viewer,0,1,1,0
0757_boxing,ItemBean,unassigned,USD,,,,,0757_boxing_01,0757_boxing_Viewer,0,1,1,0
0757_corduroyjacket,ItemBean,unassigned,USD,,,,,0757_corduroyjacket_01,0757_corduroyjacket_Viewer,0,1,1,0
0757_corduroyslacks,ItemBean,unassigned,USD,,,,,0757_corduroyslacks_01,0757_corduroyslacks_Viewer,0,1,1,0
0757_huntingshirt,ItemBean,unassigned,USD,,,,,0757_huntingshirt_01,0757_huntingshirt_Viewer,0,1,1,0
0757_poloshirt,ItemBean,unassigned,USD,,,,,0757_poloshirt_01,0757_poloshirt_Viewer,0,1,1,0
0757_shirtandtie,ItemBean,unassigned,USD,,,,,0757_shirtandtie_01,0757_shirtandtie_Viewer,0,1,1,0
0757_shortsleevedshirt,ItemBean,unassigned,USD,,,,,0757_shortsleevedshirt_01,0757_shortsleevedshirt_Viewer,0,1,1,0
0757_slacks,ItemBean,unassigned,USD,,,,,0757_slacks_01,0757_slacks_Viewer,0,1,1,0
0757_snorkelgear,ItemBean,unassigned,USD,,,,,0757_snorkelgear_01,0757_snorkelgear_Viewer,0,1,1,0
0757_sportshirt,ItemBean,unassigned,USD,,,,,0757_sportshirt_01,0757_sportshirt_Viewer,0,1,1,0
0757_sweater1962,ItemBean,unassigned,USD,,,,,0757_sweater1962_01,0757_sweater1962_Viewer,0,1,1,0
0757_sweater1963,ItemBean,unassigned,USD,,,,,0757_sweater1963_01,0757_sweater1963_Viewer,0,1,1,0
0757_sweatshirt,ItemBean,unassigned,USD,,,,,0757_sweatshirt_01,0757_sweatshirt_Viewer,0,1,1,0
0757_vest,ItemBean,unassigned,USD,,,,,0757_vest_01,0757_vest_Viewer,0,1,1,0
0757_windbreaker,ItemBean,unassigned,USD,,,,,0757_windbreaker_01,0757_windbreaker_Viewer,0,1,1,0
0850-1959,ItemBean,unassigned,USD,,,,,08501959_01,0850-1959_Viewer,0,1,1,0
0850-1960,ItemBean,unassigned,USD,,,,,08501960_01,0850-1960_Viewer,0,1,1,0
0850-1961,ItemBean,unassigned,USD,,,,,08501961_01,0850-1961_Viewer,0,1,1,0
0850-1963,ItemBean,unassigned,USD,,,,,08501963_01,0850-1963_Viewer,0,1,1,0
0850-1964,ItemBean,unassigned,USD,,,,,08501964_01,0850-1964_Viewer,0,1,1,0
0949-1964,ItemBean,unassigned,USD,,,,,09491964_01,0949-1964_Viewer,0,1,1,0
0953-1963,ItemBean,unassigned,USD,,,,,09531963_01,0953-1963_Viewer,0,1,1,0
0953-1965,ItemBean,unassigned,USD,,,,,0953-1965_01,0953-1965_Viewer,0,1,1,0
0957-1963,ItemBean,unassigned,USD,,,,,0957-1963_01,0957-1963_Viewer,0,1,1,0
0957-1964,ItemBean,unassigned,USD,,,,,0957-1964_01,0957-1964_Viewer,0,1,1,0
1000,ItemBean,71,USD,,,,,1000_01,1000_Viewer,0,1,1,0
1001,ProductBean,71,USD,,H00 PUFFY JACKET,,,1001_01,1001_Viewer,0,1,1,0
10018-00334,ItemBean,unassigned,USD,5,Shin Guards  -MyAG D Soccer,Shin Guards  -MyAG D Soccer,,,,1,1,1,0
10018-00337,ItemBean,06,USD,3,Forks (2),forks(2)-MYAG D DINNER,,,,1,1,1,0
1003,ItemBean,71,USD,,,,,1003_01,1003_Viewer,0,1,1,0
1005,ItemBean,71,USD,,S01 FLORAL PJ SET,,,1005_01,1005_Viewer,0,1,1,0
1006,ItemBean,71,USD,,JEAN JACKET,,,1006_01,1006_Viewer,0,1,1,0
1008,ItemBean,71,USD,,SNOWBOARDER JACKET,,,1008_01,1008_Viewer,0,1,1,0
1009,ItemBean,71,USD,,B01 APPLIQUED JACKET,,,1009_01,1009_Viewer,0,1,1,0
1010-1965,ItemBean,unassigned,USD,,,,,10101965_01,1010-1965_Viewer,0,1,1,0
1010-1979,ItemBean,unassigned,USD,,,,,10101979_01,1010-1979_Viewer,0,1,1,0
1011,ItemBean,71,USD,,F01 BLANKET STITCH ROBE,,,1011_01,1011_Viewer,0,1,1,0
1012,ItemBean,71,USD,,F01 CAT PRINT CROP PJ SET,,,1012_01,1012_Viewer,0,1,1,0
10148,ItemBean,71,USD,,,,,10148_01,10148_Viewer,0,1,1,0
10149,ItemBean,71,USD,,,,,10149_01,10149_Viewer,0,1,1,0
1017,ProductBean,71,USD,,H01 FROG CLOSURE COAT,,,1017_01,1017_Viewer,0,1,1,0
1020,ItemBean,71,USD,,,,,1020_01,1020_Viewer,0,1,1,0
10201,ItemBean,71,USD,,,,,10201_01,10201_Viewer,0,1,1,0
1024,ItemBean,71,USD,,STAR BRIGHT PJS,,,1024_01,1024_Viewer,0,1,1,0
10246,ItemBean,71,USD,,,,,10246_01,10246_Viewer,0,1,1,0
1025,ItemBean,71,USD,,S02 CUTAWAY JACKET,,,1025_01,1025_Viewer,0,1,1,0
1026,ItemBean,71,USD,,S02 DOT PJS FOR GIRLS,,,1026_01,1026_Viewer,0,1,1,0
1028,ItemBean,71,USD,,,,,1028_01,1028_Viewer,0,1,1,0
1029,ItemBean,71,USD,,S02 FLORAL PRINT LONG PJ,,,1029_01,1029_Viewer,0,1,1,0
1030,ItemBean,71,USD,,S02 FLORAL PRINT PJ CARDI,,,1030_01,1030_Viewer,0,1,1,0
1032,ItemBean,71,USD,,S02 PJ BOXER SHORT,,,1032_01,1032_Viewer,0,1,1,0
1034,ItemBean,71,USD,,S02 LETTUCE EDGE ROBE AND,,,1034_01,1034_Viewer,0,1,1,0
1042,ItemBean,71,USD,,PJ CROPPED PANT SET,,,1042_01,1042_Viewer,0,1,1,0
1044,ItemBean,71,USD,,,,,1044_01,1044_Viewer,0,1,1,0
1060,ItemBean,71,USD,,,,,1060_01,1060_Viewer,0,1,1,0
10655,ItemBean,71,USD,,,,,10655_01,10655_Viewer,0,1,1,0
1067-1971,ItemBean,unassigned,USD,,,,,10671971_01,1067-1971_Viewer,0,1,1,0
1067-1975,ItemBean,unassigned,USD,,,,,10671975_01,1067-1975_Viewer,0,1,1,0
1067-1978,ItemBean,unassigned,USD,,,,,10671978_01,1067-1978_Viewer,0,1,1,0
1067-1979,ItemBean,unassigned,USD,,,,,10671979_01,1067-1979_Viewer,0,1,1,0
1068,ItemBean,71,USD,,,,,1068_01,1068_Viewer,0,1,1,0
1069-1971,ItemBean,unassigned,USD,,,,,10691971_01,1069-1971_Viewer,0,1,1,0
1069-1977,ItemBean,unassigned,USD,,,,,10691977_01,1069-1977_Viewer,0,1,1,0
1069-1979,ItemBean,unassigned,USD,,,,,10691979_01,1069-1979_Viewer,0,1,1,0
1070,ProductBean,71,USD,,,,,1070_01,1070_Viewer,0,1,1,0
10803,ItemBean,71,USD,,,,,10803_01,10803_Viewer,0,1,1,0
10824,ItemBean,71,USD,,,,,10824_01,10824_Viewer,0,1,1,0
1088-1971,ItemBean,unassigned,USD,,,,,10881971_01,1088-1971_Viewer,0,1,1,0
1088-1975,ItemBean,unassigned,USD,,,,,10881975_01,1088-1975_Viewer,0,1,1,0
1088-1976,ItemBean,unassigned,USD,,,,,10881976_01,1088-1976_Viewer,0,1,1,0
1088-1979,ItemBean,unassigned,USD,,,,,10881979_01,1088-1979_Viewer,0,1,1,0
10911,ItemBean,71,USD,,,,,10911_01,10911_Viewer,0,1,1,0
10950,ItemBean,71,USD,,,,,10950_01,10950_Viewer,0,1,1,0
10DOLLHOSP,ItemBean,00,USD,0,Doll 10 Hospital Visit,,,,,1,1,1,0
1100,ItemBean,71,USD,,STAR PRINT BOXERS,,,1100_01,1100_Viewer,0,1,1,0
11001-00875,ItemBean,05,USD,10,Grace's Pajamas for Dolls,Slippers - GOTY D PJ,,,,1,1,1,0
11001-01214,ItemBean,05,USD,2,Grace's Pajamas for Dolls,Ponytail Holder - GOTY D PJ,,,,1,1,1,0
11001-01226,ItemBean,05,USD,10,Grace's Baking Outfit for Dolls,Tee- GOTY D Baking,,,,1,1,1,0
11001-01316,ItemBean,05,USD,14,Grace's Baking Outfit for Dolls,Apron- GOTY D Baking,,,,1,1,1,0
11001-01317,ItemBean,05,USD,10,Grace's Baking Outfit for Dolls,Pants- GOTY D Baking,,,,1,1,1,0
11001-01331,ItemBean,05,USD,10,Grace's Baking Outfit for Dolls,Shoes- GOTY D Baking,,,,1,1,1,0
11001-01332,ItemBean,05,USD,4,Grace's Baking Outfit for Dolls,Headband- GOTY D Baking,,,,1,1,1,0
11001-01344,ItemBean,05,USD,4,Grace's Opening-Night Outfit,Headband,Headband,,,1,1,1,0
11001-01345,ItemBean,05,USD,12,Grace's Opening-Night Outfit,,,,,1,1,1,0
11001-01358,ItemBean,05,USD,12,Grace's City Outfit for Dolls,Shoes - GOTY D City,,,,1,1,1,0
11001-01359,ItemBean,05,USD,4,Grace's City Outfit for Dolls,,,,,1,1,1,0
11001-01363,ItemBean,05,USD,14,Grace's City Outfit for Dolls,Sweater - GOTY D City,,,,1,1,1,0
11001-01364,ItemBean,05,USD,8,Grace's City Outfit for Dolls,Short - GOTY D City,,,,1,1,1,0
11001-01376,ItemBean,05,USD,5,Grace's Bistro Set,,,,,1,1,1,0
11001-01377,ItemBean,05,USD,3,Menu - GOTY D Bist,,,,,1,1,1,0
11001-01378,ItemBean,05,USD,5,Carafe - GOTY D Bist,,,,,1,1,1,0
11001-01381,ItemBean,05,USD,10,Sidewalk Menu - GOTY D Bistro,,,,,1,1,1,0
11001-01382,ItemBean,05,USD,4,Fruit - GOTY D Bist,,,,,1,1,1,0
11001-01383,ItemBean,05,USD,3,Brie - GOTY D Bist,,,,,1,1,1,0
11001-01384,ItemBean,05,USD,3,Croissant - GOTY D Bist,,,,,1,1,1,0
11001-01385,ItemBean,05,USD,3,Grace's Bistro Set,,,,,1,1,1,0
11001-01387,ItemBean,05,USD,2,Grace's Bistro Set,,,,,1,1,1,0
11001-01388,ItemBean,05,USD,2,Grace's Bistro Set,,,,,1,1,1,0
11001-01435,ItemBean,05,USD,7,Grace's Welcome Gifts,,,,,1,1,1,0
11001-01438,ItemBean,05,USD,4,Grace's Welcome Gifts,,,,,1,1,1,0
11001-01439,ItemBean,05,USD,8,Grace's Welcome Gifts,,,,,1,1,1,0
11001-01536,ItemBean,05,USD,6,Grace's Travel Set,,,,,1,1,1,0
11001-01537,ItemBean,05,USD,4,Grace's Travel Set,,,,,1,1,1,0
11001-01538,ItemBean,05,USD,2,Grace's Travel Set,,,,,1,1,1,0
11001-01539,ItemBean,unassigned,USD,4,Luggage Tag - GOTY D Travel,,,,,1,1,1,0
11001-01540,ItemBean,05,USD,4,Grace's Travel Set,,,,,1,1,1,0
11001-01548,ItemBean,05,USD,3,Grace's Baking Set,,,,,1,1,1,0
11001-01549,ItemBean,05,USD,2,Grace's Baking Set,,,,,1,1,1,0
11001-01550,ItemBean,05,USD,4,Measuring cups,,,,,1,1,1,0
11001-01551,ItemBean,05,USD,6,Grace's Baking Set,,,,,1,1,1,0
11001-01552,ItemBean,05,USD,3,Grace's Baking Set,,,,,1,1,1,0
11001-01553,ItemBean,05,USD,3,Booklet,Booklet,Booklet,,,1,1,1,0
11001-01554,ItemBean,05,USD,4,Grace's Baking Set,,,,,1,1,1,0
11001-02294,ItemBean,05,USD,8,Grace's Paris Accessories,,,,,1,1,1,0
11001-02297,ItemBean,05,USD,10,Grace's Paris Accessories,,,,,1,1,1,0
11001-02301,ItemBean,05,USD,14,Grace's Paris Accessories,Purse,Purse,,,1,1,1,0
11001-02306,ItemBean,05,USD,2,Grace's Paris Accessories,,,,,1,1,1,0
11001-02329,ItemBean,05,USD,12,Grace's Welcome Gifts,,,,,1,1,1,0
11001-02342,ItemBean,05,USD,4,Grace's French Bakery,,,,,1,1,1,0
11001-02354,ItemBean,05,USD,4,Grace's French Bakery,,,,,1,1,1,0
11001-05557,ItemBean,05,USD,12,Grace Doll & Book,Shoes - GOTY D Meet,,,,1,1,1,0
11001-05687,ItemBean,05,USD,10,Grace Doll & Book,Top - GOTY D Meet,,,,1,1,1,0
11001-05688,ItemBean,05,USD,10,Grace Doll & Book,Skirt - GOTY D Meet,,,,1,1,1,0
11001-05689,ItemBean,05,USD,4,Grace Doll & Book,Underwear - GOTY D Meet,,,,1,1,1,0
11001-05700,ItemBean,05,USD,6,Grace Doll & Book,Bracelet - GOTY D Meet,,,,0,1,1,0
11001-07400,ItemBean,unassigned,USD,12,Shoes-GOTY D Sight,Shoes-GOTY D Sight,,,,1,1,1,0
11001-07408,ItemBean,05,USD,4,Water Glass - GOTY D Bist,,,,,1,1,1,0
11001-07415,ItemBean,05,USD,12,Tiered Stand,,,,,1,1,1,0
11001-07417,ItemBean,05,USD,4,Cake plate,,,,,1,1,1,0
11001-07418,ItemBean,05,USD,4,Bell - GOTY Pastry,,,,,1,1,1,0
11001-07429,ItemBean,05,USD,4,Grace's Pastry Cart,,,,,1,1,1,0
11001-07430,ItemBean,05,USD,2,Grace's Pastry Cart,,,,,1,1,1,0
11001-07431,ItemBean,05,USD,4,Grace's French Dessert Set,,,,,1,1,1,0
11001-07433,ItemBean,05,USD,2,Tart Boxes (2),,,,,1,1,1,0
11001-07434,ItemBean,05,USD,5,Cupcake (2) - GOTY Pastry,,,,,1,1,1,0
11001-07435,ItemBean,05,USD,3,Cupcake Box,,,,,1,1,1,0
11001-07436,ItemBean,05,USD,4,Macarons 2,,,,,1,1,1,0
11001-07437,ItemBean,05,USD,2,Macaron Box,,,,,1,1,1,0
11001-07438,ItemBean,05,USD,6,Cake,,,,,1,1,1,0
11001-07449,ItemBean,05,USD,3,Cake Box,,,,,1,1,1,0
11001-07450,ItemBean,05,USD,4,Strawberry pastry,,,,,1,1,1,0
11001-07452,ItemBean,05,USD,4,Chocolate Pastry,,,,,1,1,1,0
11001-07453,ItemBean,05,USD,2,Wrapper,,,,,1,1,1,0
11001-07454,ItemBean,05,USD,6,Sales Pouch,,,,,1,1,1,0
