CatalogEntry
PartNumber,Type,ParentGroupIdentifier,CurrencyCode,ListPrice,Name,ShortDescription,LongDescription,Thumbnail,FullImage,Buyable,Published,Delete
11001-48674,ItemBean,unassigned,USD,10,,,,,,,1,0
11001-48675,ItemBean,unassigned,USD,8,,,,,,,1,0
11001-48681,ItemBean,unassigned,USD,5,,,,,,,1,0
11001-48682,ItemBean,unassigned,USD,4,,,,,,,1,0
11001-48686,ItemBean,unassigned,USD,5,,,,,,,1,0
11001-48690,ItemBean,unassigned,USD,6,,,,,,,1,0
11001-48692,ItemBean,unassigned,USD,12,,,,,,,1,0
11001-48700,ItemBean,unassigned,USD,2,,,,,,,1,0
11001-48702,ItemBean,unassigned,USD,14,,,,,,,1,0
11001-48703,ItemBean,unassigned,USD,8,,,,,,,1,0
11001-48705,ItemBean,unassigned,USD,5,,,,,,,1,0
11001-48706,ItemBean,unassigned,USD,14,,,,,,,1,0
11001-48707,ItemBean,unassigned,USD,6,,,,,,,1,0
11001-48724,ItemBean,unassigned,USD,12,,,,,,,1,0
11001-48726,ItemBean,unassigned,USD,15,,,,,,,1,0
11001-48730,ItemBean,unassigned,USD,10,,,,,,,1,0
11001-48731,ItemBean,unassigned,USD,6,,,,,,,1,0
11001-48743,ItemBean,unassigned,USD,18,,,,,,,1,0
11001-48745,ItemBean,unassigned,USD,12,,,,,,,1,0
11001-48748,ItemBean,unassigned,USD,8,,,,,,,1,0
11001-51533,ItemBean,unassigned,USD,4,,,,,,,1,0
11001-51534,ItemBean,unassigned,USD,10,,,,,,,1,0
11001-51535,ItemBean,unassigned,USD,5,,,,,,,1,0
11001-51536,ItemBean,unassigned,USD,2,,,,,,,1,0
11001-59314,ItemBean,unassigned,USD,30,,,,,,,1,0
11001-60320,ItemBean,06,USD,8,,,,,,,1,0
11001-92687,ItemBean,05,USD,4,,,,,,,1,0
11002-00624,ItemBean,04,USD,3,,,,,,,1,0
11002-01878,ItemBean,06,USD,12,,,,,,,1,0
11002-02756,ItemBean,unassigned,USD,,,,,,,,1,0
11002-02757,ItemBean,unassigned,USD,,,,,,,,1,0
11002-02758,ItemBean,unassigned,USD,,,,,,,,1,0
11002-04514,ItemBean,02,USD,8,,,,,,,1,0
11002-14956,ItemBean,unassigned,USD,3,,,,,,,1,0
11002-14958,ItemBean,unassigned,USD,3,,,,,,,1,0
11002-16036,ItemBean,06,USD,12,,,,,,,1,0
11002-16048,ItemBean,06,USD,4,,,,,,,1,0
11002-17712,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-17739,ItemBean,unassigned,USD,18,,,,,,,1,0
11002-17740,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-17741,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-17742,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-17748,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-17765,ItemBean,unassigned,USD,15,,,,,,,1,0
11002-17766,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-17767,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-17789,ItemBean,unassigned,USD,20,,,,,,,1,0
11002-17790,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-17791,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-17792,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-17808,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-17809,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-25273,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-25274,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-25276,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-25307,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-25589,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-25604,ItemBean,unassigned,USD,18,,,,,,,1,0
11002-25605,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-25615,ItemBean,unassigned,USD,4,,,,,,,1,0
11002-25617,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-26727,ItemBean,unassigned,USD,2,,,,,,,1,0
11002-26728,ItemBean,unassigned,USD,2,,,,,,,1,0
11002-26750,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-26751,ItemBean,unassigned,USD,4,,,,,,,1,0
11002-26755,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-26757,ItemBean,unassigned,USD,12,,,,,,,1,0
11002-26758,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-26768,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-26779,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-26780,ItemBean,unassigned,USD,15,,,,,,,1,0
11002-39341,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-46149,ItemBean,02,USD,10,,,,,,,1,0
11002-46153,ItemBean,unassigned,USD,4,,,,,,,1,0
11002-46169,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-46177,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-52493,ItemBean,05,USD,2,,,,,,,1,0
11002-57877,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-57878,ItemBean,05,USD,14,,,,,,,1,0
11002-57905,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-57906,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-57907,ItemBean,unassigned,USD,4,,,,,,,1,0
11002-72292,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-72293,ItemBean,unassigned,USD,4,,,,,,,1,0
11002-72294,ItemBean,unassigned,USD,2,,,,,,,1,0
11002-72307,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-72311,ItemBean,06,USD,4,,,,,,,1,0
11002-72312,ItemBean,06,USD,4,,,,,,,1,0
11002-72316,ItemBean,06,USD,12,,,,,,,1,0
11002-72326,ItemBean,06,USD,4,,,,,,,1,0
11002-72327,ItemBean,06,USD,3,,,,,,,1,0
11002-72328,ItemBean,06,USD,3,,,,,,,1,0
11002-72332,ItemBean,06,USD,3,,,,,,,1,0
11002-72333,ItemBean,06,USD,2,,,,,,,1,0
11002-72334,ItemBean,06,USD,4,,,,,,,1,0
11002-72335,ItemBean,06,USD,4,,,,,,,1,0
11002-72336,ItemBean,unassigned,USD,6,,,,,,,1,0
11002-72338,ItemBean,06,USD,6,,,,,,,1,0
11002-72339,ItemBean,06,USD,4,,,,,,,1,0
11002-72340,ItemBean,06,USD,2,,,,,,,1,0
11002-72341,ItemBean,06,USD,8,,,,,,,1,0
11002-72342,ItemBean,06,USD,2,,,,,,,1,0
11002-72369,ItemBean,06,USD,6,,,,,,,1,0
11002-72374,ItemBean,06,USD,6,,,,,,,1,0
11002-72384,ItemBean,06,USD,6,,,,,,,1,0
11002-72385,ItemBean,06,USD,4,,,,,,,1,0
11002-72386,ItemBean,06,USD,4,,,,,,,1,0
11002-72389,ItemBean,06,USD,4,,,,,,,1,0
11002-72390,ItemBean,06,USD,4,,,,,,,1,0
11002-72391,ItemBean,06,USD,2,,,,,,,1,0
11002-72392,ItemBean,06,USD,2,,,,,,,1,0
11002-72393,ItemBean,06,USD,2,,,,,,,1,0
11002-73925,ItemBean,06,USD,4,,,,,,,1,0
11002-73926,ItemBean,06,USD,2,,,,,,,1,0
11002-73927,ItemBean,06,USD,4,,,,,,,1,0
11002-73929,ItemBean,06,USD,6,,,,,,,1,0
11002-73930,ItemBean,unassigned,USD,3,,,,,,,1,0
11002-73932,ItemBean,06,USD,4,,,,,,,1,0
11002-73933,ItemBean,06,USD,2,,,,,,,1,0
11002-73934,ItemBean,06,USD,2,,,,,,,1,0
11002-73944,ItemBean,06,USD,12,,,,,,,1,0
11002-73959,ItemBean,06,USD,6,,,,,,,1,0
11002-73966,ItemBean,06,USD,12,,,,,,,1,0
11002-73977,ItemBean,06,USD,2,,,,,,,1,0
11002-73978,ItemBean,06,USD,2,,,,,,,1,0
11002-73979,ItemBean,06,USD,2,,,,,,,1,0
11002-73980,ItemBean,06,USD,4,,,,,,,1,0
11002-73981,ItemBean,unassigned,USD,2,,,,,,,1,0
11002-73982,ItemBean,06,USD,4,,,,,,,1,0
11002-73983,ItemBean,06,USD,2,,,,,,,1,0
11002-73984,ItemBean,06,USD,2,,,,,,,1,0
11002-73985,ItemBean,06,USD,2,,,,,,,1,0
11002-73994,ItemBean,04,USD,8,,,,,,,1,0
11002-73998,ItemBean,04,USD,8,,,,,,,1,0
11002-74003,ItemBean,04,USD,10,,,,,,,1,0
11002-74004,ItemBean,04,USD,4,,,,,,,1,0
11002-74005,ItemBean,04,USD,6,,,,,,,1,0
11002-75911,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-75912,ItemBean,unassigned,USD,8,,,,,,,1,0
11002-80863,ItemBean,unassigned,USD,10,,,,,,,1,0
11002-80879,ItemBean,02,USD,10,,,,,,,1,0
11002-84029,ItemBean,02,USD,18,,,,,,,1,0
11002-84031,ItemBean,02,USD,6,,,,,,,1,0
11002-84518,ItemBean,02,USD,12,,,,,,,1,0
11002-84536,ItemBean,02,USD,,,,,,,,1,0
11002-84538,ItemBean,02,USD,12,,,,,,,1,0
11002-84540,ItemBean,02,USD,6,,,,,,,1,0
11002-84556,ItemBean,02,USD,12,,,,,,,1,0
11002-84559,ItemBean,02,USD,4,,,,,,,1,0
11002-84579,ItemBean,02,USD,6,,,,,,,1,0
11002-84582,ItemBean,02,USD,14,,,,,,,1,0
11002-84596,ItemBean,02,USD,6,,,,,,,1,0
11002-84597,ItemBean,02,USD,4,,,,,,,1,0
11002-89421,ItemBean,02,USD,6,,,,,,,1,0
11002-89423,ItemBean,02,USD,6,,,,,,,1,0
11002-89444,ItemBean,02,USD,6,,,,,,,1,0
11002-89453,ItemBean,02,USD,6,,,,,,,1,0
11002-89481,ItemBean,02,USD,6,,,,,,,1,0
11002-89519,ItemBean,02,USD,4,,,,,,,1,0
11002-89520,ItemBean,02,USD,4,,,,,,,1,0
11002-89522,ItemBean,02,USD,8,,,,,,,1,0
11002-89538,ItemBean,02,USD,10,,,,,,,1,0
11002-89540,ItemBean,02,USD,4,,,,,,,1,0
11002-89541,ItemBean,02,USD,4,,,,,,,1,0
11002-89562,ItemBean,02,USD,10,,,,,,,1,0
11002-89563,ItemBean,02,USD,4,,,,,,,1,0
11002-89589,ItemBean,02,USD,10,,,,,,,1,0
11002-89590,ItemBean,02,USD,10,,,,,,,1,0
11002-89591,ItemBean,02,USD,14,,,,,,,1,0
11002-89592,ItemBean,02,USD,16,,,,,,,1,0
11002-89608,ItemBean,02,USD,10,,,,,,,1,0
11002-89609,ItemBean,02,USD,4,,,,,,,1,0
11002-89610,ItemBean,02,USD,4,,,,,,,1,0
11002-89624,ItemBean,02,USD,5,,,,,,,1,0
11002-89625,ItemBean,02,USD,5,,,,,,,1,0
11002-89626,ItemBean,02,USD,5,,,,,,,1,0
11002-89627,ItemBean,02,USD,4,,,,,,,1,0
11002-89628,ItemBean,02,USD,5,,,,,,,1,0
11002-89629,ItemBean,02,USD,6,,,,,,,1,0
11002-89630,ItemBean,02,USD,6,,,,,,,1,0
11002-89631,ItemBean,02,USD,4,,,,,,,1,0
11002-89632,ItemBean,02,USD,4,,,,,,,1,0
11002-89633,ItemBean,02,USD,6,,,,,,,1,0
11002-89636,ItemBean,02,USD,6,,,,,,,1,0
11002-89637,ItemBean,02,USD,6,,,,,,,1,0
11002-89638,ItemBean,02,USD,4,,,,,,,1,0
11002-89639,ItemBean,05,USD,4,,,,,,,1,0
11002-89640,ItemBean,02,USD,4,,,,,,,1,0
11002-89641,ItemBean,02,USD,6,,,,,,,1,0
11002-89656,ItemBean,02,USD,4,,,,,,,1,0
11002-89666,ItemBean,02,USD,6,,,,,,,1,0
11002-89667,ItemBean,02,USD,6,,,,,,,1,0
11003-04378,ItemBean,unassigned,USD,8,,,,,,,1,0
11003-21111,ItemBean,02,USD,6,,,,,,,1,0
11003-21112,ItemBean,02,USD,15,,,,,,,1,0
11003-30777,ItemBean,06,USD,4,,,,,,,1,0
11003-30781,ItemBean,06,USD,8,,,,,,,1,0
11003-32474,ItemBean,06,USD,8,,,,,,,1,0
11003-32479,ItemBean,06,USD,4,,,,,,,1,0
11003-32486,ItemBean,06,USD,3,,,,,,,1,0
11003-32487,ItemBean,06,USD,6,,,,,,,1,0
11003-32488,ItemBean,06,USD,8,,,,,,,1,0
11003-32489,ItemBean,unassigned,USD,,,,,,,,1,0
11003-32490,ItemBean,06,USD,2,,,,,,,1,0
11003-32587,ItemBean,06,USD,14,,,,,,,1,0
11003-32600,ItemBean,06,USD,8,,,,,,,1,0
11003-32603,ItemBean,06,USD,10,,,,,,,1,0
11003-32632,ItemBean,06,USD,6,,,,,,,1,0
11003-34439,ItemBean,06,USD,4,,,,,,,1,0
11003-34440,ItemBean,06,USD,12,,,,,,,1,0
11003-34467,ItemBean,06,USD,12,,,,,,,1,0
11003-34468,ItemBean,06,USD,4,,,,,,,1,0
11003-34469,ItemBean,06,USD,6,,,,,,,1,0
11003-34605,ItemBean,06,USD,4,,,,,,,1,0
11003-34608,ItemBean,06,USD,4,,,,,,,1,0
11003-34609,ItemBean,06,USD,4,,,,,,,1,0
11003-34647,ItemBean,06,USD,16,,,,,,,1,0
11003-34691,ItemBean,06,USD,8,,,,,,,1,0
11003-34692,ItemBean,06,USD,6,,,,,,,1,0
11003-34693,ItemBean,06,USD,8,,,,,,,1,0
11003-34694,ItemBean,06,USD,2,,,,,,,1,0
11003-34695,ItemBean,06,USD,6,,,,,,,1,0
11003-34696,ItemBean,06,USD,6,,,,,,,1,0
11003-34703,ItemBean,06,USD,3,,,,,,,1,0
11003-34704,ItemBean,06,USD,3,,,,,,,1,0
11003-34705,ItemBean,06,USD,6,,,,,,,1,0
11003-34706,ItemBean,06,USD,4,,,,,,,1,0
11003-34709,ItemBean,06,USD,2,,,,,,,1,0
11003-34710,ItemBean,06,USD,2,,,,,,,1,0
11003-34763,ItemBean,06,USD,10,,,,,,,1,0
11003-38194,ItemBean,02,USD,2,,,,,,,1,0
11003-42548,ItemBean,02,USD,4,,,,,,,1,0
11003-54006,ItemBean,04,USD,15,,,,,,,1,0
11003-54015,ItemBean,04,USD,20,,,,,,,1,0
11003-54037,ItemBean,04,USD,4,,,,,,,1,0
11003-54038,ItemBean,04,USD,12,,,,,,,1,0
11003-56305,ItemBean,06,USD,10,,,,,,,1,0
11003-56724,ItemBean,06,USD,6,,,,,,,1,0
11003-56733,ItemBean,06,USD,2,,,,,,,1,0
11003-56743,ItemBean,06,USD,4,,,,,,,1,0
11003-58596,ItemBean,04,USD,12,,,,,,,1,0
11003-58609,ItemBean,04,USD,4,,,,,,,1,0
11003-58611,ItemBean,04,USD,8,,,,,,,1,0
11003-58612,ItemBean,04,USD,6,,,,,,,1,0
11003-58613,ItemBean,04,USD,6,,,,,,,1,0
11003-58618,ItemBean,unassigned,USD,,,,,,,,1,0
11003-58619,ItemBean,unassigned,USD,,,,,,,,1,0
11003-59148,ItemBean,06,USD,6,,,,,,,1,0
11003-63775,ItemBean,02,USD,6,,,,,,,1,0
11003-63776,ItemBean,02,USD,6,,,,,,,1,0
11004-15177,ItemBean,06,USD,2,,,,,,,1,0
11004-22983,ItemBean,unassigned,USD,4,,,,,,,1,0
11004-22984,ItemBean,unassigned,USD,4,,,,,,,1,0
11004-22985,ItemBean,unassigned,USD,4,,,,,,,1,0
11004-35977,ItemBean,unassigned,USD,20,,,,,,,1,0
11004-41852,ItemBean,04,USD,4,,,,,,,1,0
11004-44139,ItemBean,04,USD,,,,,,,,1,0
11004-58101,ItemBean,06,USD,4,,,,,,,1,0
11004-63266,ItemBean,05,USD,12,,,,,,,1,0
11004-68287,ItemBean,04,USD,4,,,,,,,1,0
11004-72989,ItemBean,05,USD,4,,,,,,,1,0
11004-73152,ItemBean,05,USD,4,,,,,,,1,0
11004-73154,ItemBean,05,USD,6,,,,,,,1,0
11004-73155,ItemBean,05,USD,2,,,,,,,1,0
11004-73156,ItemBean,05,USD,4,,,,,,,1,0
11004-73189,ItemBean,05,USD,4,,,,,,,1,0
11004-73210,ItemBean,05,USD,6,,,,,,,1,0
11004-73211,ItemBean,05,USD,2,,,,,,,1,0
11004-73212,ItemBean,05,USD,8,,,,,,,1,0
11004-73213,ItemBean,05,USD,4,,,,,,,1,0
11004-73217,ItemBean,05,USD,12,,,,,,,1,0
11004-73219,ItemBean,05,USD,14,,,,,,,1,0
11004-73220,ItemBean,05,USD,4,,,,,,,1,0
11004-73249,ItemBean,05,USD,2,,,,,,,1,0
11004-73250,ItemBean,05,USD,4,,,,,,,1,0
11004-73251,ItemBean,05,USD,6,,,,,,,1,0
11004-73252,ItemBean,05,USD,14,,,,,,,1,0
11004-73269,ItemBean,05,USD,12,,,,,,,1,0
11004-73270,ItemBean,05,USD,12,,,,,,,1,0
11004-73271,ItemBean,05,USD,8,,,,,,,1,0
11004-73279,ItemBean,05,USD,12,,,,,,,1,0
11004-73282,ItemBean,05,USD,4,,,,,,,1,0
11004-73283,ItemBean,05,USD,10,,,,,,,1,0
11004-73284,ItemBean,05,USD,3,,,,,,,1,0
11004-73285,ItemBean,05,USD,5,,,,,,,1,0
11004-73286,ItemBean,05,USD,22,,,,,,,1,0
11004-73287,ItemBean,05,USD,8,,,,,,,1,0
11004-73288,ItemBean,05,USD,8,,,,,,,1,0
11004-73289,ItemBean,05,USD,3,,,,,,,1,0
11004-73290,ItemBean,05,USD,6,,,,,,,1,0
11004-73291,ItemBean,05,USD,6,,,,,,,1,0
11004-73292,ItemBean,05,USD,2,,,,,,,1,0
11004-73293,ItemBean,05,USD,2,,,,,,,1,0
11004-73294,ItemBean,05,USD,4,,,,,,,1,0
11004-73295,ItemBean,05,USD,2,,,,,,,1,0
11004-73296,ItemBean,05,USD,3,,,,,,,1,0
11004-73297,ItemBean,05,USD,2,,,,,,,1,0
11004-73298,ItemBean,05,USD,3,,,,,,,1,0
11004-73299,ItemBean,05,USD,5,,,,,,,1,0
11004-73300,ItemBean,05,USD,3,,,,,,,1,0
11004-73305,ItemBean,05,USD,10,,,,,,,1,0
11004-73306,ItemBean,05,USD,4,,,,,,,1,0
11004-73307,ItemBean,05,USD,4,,,,,,,1,0
11004-73314,ItemBean,05,USD,4,,,,,,,1,0
11004-73315,ItemBean,05,USD,2,,,,,,,1,0
11004-73316,ItemBean,05,USD,2,,,,,,,1,0
11004-73317,ItemBean,05,USD,2,,,,,,,1,0
11004-73318,ItemBean,05,USD,2,,,,,,,1,0
11004-73321,ItemBean,05,USD,2,,,,,,,1,0
11004-73322,ItemBean,05,USD,4,,,,,,,1,0
11004-73323,ItemBean,05,USD,4,,,,,,,1,0
11004-73324,ItemBean,05,USD,4,,,,,,,1,0
11004-73325,ItemBean,05,USD,10,,,,,,,1,0
11004-73369,ItemBean,05,USD,2,,,,,,,1,0
11004-73370,ItemBean,05,USD,2,,,,,,,1,0
11004-73371,ItemBean,05,USD,2,,,,,,,1,0
11004-73372,ItemBean,05,USD,2,,,,,,,1,0
11004-73373,ItemBean,05,USD,4,,,,,,,1,0
11004-73374,ItemBean,05,USD,6,,,,,,,1,0
11004-73376,ItemBean,05,USD,4,,,,,,,1,0
11004-73377,ItemBean,05,USD,4,,,,,,,1,0
11004-73381,ItemBean,05,USD,4,,,,,,,1,0
11004-73382,ItemBean,05,USD,10,,,,,,,1,0
11004-73383,ItemBean,05,USD,2,,,,,,,1,0
11004-73384,ItemBean,05,USD,6,,,,,,,1,0
11004-78279,ItemBean,05,USD,2,,,,,,,1,0
11004-78282,ItemBean,05,USD,3,,,,,,,1,0
11004-78283,ItemBean,05,USD,14,,,,,,,1,0
11004-78298,ItemBean,05,USD,8,,,,,,,1,0
11004-78305,ItemBean,05,USD,4,,,,,,,1,0
11004-78306,ItemBean,05,USD,,,,,,,,1,0
11004-78307,ItemBean,05,USD,4,,,,,,,1,0
11004-78308,ItemBean,05,USD,8,,,,,,,1,0
11004-78502,ItemBean,05,USD,12,,,,,,,1,0
11005-03517,ItemBean,05,USD,10,,,,,,,1,0
11005-03518,ItemBean,05,USD,10,,,,,,,1,0
11005-03519,ItemBean,05,USD,4,,,,,,,1,0
11005-08703,ItemBean,05,USD,2,,,,,,,1,0
11005-09108,ItemBean,05,USD,12,,,,,,,1,0
11005-09109,ItemBean,05,USD,8,,,,,,,1,0
11005-09110,ItemBean,05,USD,6,,,,,,,1,0
11005-25369,ItemBean,05,USD,2,,,,,,,1,0
11005-50099,ItemBean,06,USD,10,,,,,,,1,0
11005-50100,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50104,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50155,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50156,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50159,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50162,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50163,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50164,ItemBean,06,USD,2,,,,,,,1,0
11005-50165,ItemBean,unassigned,USD,,,,,,,,1,0
11005-50192,ItemBean,06,USD,,,,,,,,1,0
11005-50193,ItemBean,06,USD,,,,,,,,1,0
11005-50198,ItemBean,06,USD,,,,,,,,1,0
11005-50206,ItemBean,06,USD,,,,,,,,1,0
11005-50208,ItemBean,06,USD,,,,,,,,1,0
11005-50212,ItemBean,06,USD,,,,,,,,1,0
11005-50242,ItemBean,06,USD,,,,,,,,1,0
11005-50243,ItemBean,06,USD,,,,,,,,1,0
11005-50244,ItemBean,06,USD,,,,,,,,1,0
11005-50272,ItemBean,06,USD,,,,,,,,1,0
11005-50274,ItemBean,06,USD,,,,,,,,1,0
11005-50275,ItemBean,06,USD,,,,,,,,1,0
11005-50304,ItemBean,06,USD,,,,,,,,1,0
11005-50306,ItemBean,06,USD,,,,,,,,1,0
11005-50308,ItemBean,06,USD,,,,,,,,1,0
11005-50311,ItemBean,06,USD,,,,,,,,1,0
11005-50331,ItemBean,06,USD,,,,,,,,1,0
11005-50334,ItemBean,06,USD,,,,,,,,1,0
11005-50336,ItemBean,06,USD,,,,,,,,1,0
11005-59412,ItemBean,04,USD,,,,,,,,1,0
11005-61386,ItemBean,04,USD,,,,,,,,1,0
11005-61387,ItemBean,04,USD,,,,,,,,1,0
11005-61390,ItemBean,04,USD,,,,,,,,1,0
11005-93170,ItemBean,unassigned,USD,20,,,,,,,1,0
11005-93171,ItemBean,02,USD,4,,,,,,,1,0
11005-93172,ItemBean,02,USD,12,,,,,,,1,0
11005-93173,ItemBean,unassigned,USD,4,,,,,,,1,0
11005-93174,ItemBean,unassigned,USD,4,,,,,,,1,0
11005-93190,ItemBean,unassigned,USD,12,,,,,,,1,0
11005-93191,ItemBean,unassigned,USD,4,,,,,,,1,0
11005-93192,ItemBean,unassigned,USD,2,,,,,,,1,0
11005-93206,ItemBean,02,USD,10,,,,,,,1,0
11005-93207,ItemBean,unassigned,USD,2,,,,,,,1,0
11005-93271,ItemBean,02,USD,15,,,,,,,1,0
11005-93272,ItemBean,02,USD,6,,,,,,,1,0
11005-93273,ItemBean,02,USD,10,,,,,,,1,0
11005-93287,ItemBean,02,USD,4,,,,,,,1,0
11005-93288,ItemBean,02,USD,2,,,,,,,1,0
11005-93290,ItemBean,02,USD,4,,,,,,,1,0
11005-93306,ItemBean,02,USD,10,,,,,,,1,0
11005-93307,ItemBean,02,USD,4,,,,,,,1,0
11005-93321,ItemBean,02,USD,4,,,,,,,1,0
11005-93322,ItemBean,02,USD,2,,,,,,,1,0
11005-93323,ItemBean,02,USD,4,,,,,,,1,0
11005-93324,ItemBean,02,USD,4,,,,,,,1,0
11005-93325,ItemBean,02,USD,2,,,,,,,1,0
11005-93371,ItemBean,02,USD,10,,,,,,,1,0
11005-93372,ItemBean,02,USD,6,,,,,,,1,0
11005-93386,ItemBean,02,USD,2,,,,,,,1,0
11005-93387,ItemBean,02,USD,15,,,,,,,1,0
11005-93402,ItemBean,02,USD,15,,,,,,,1,0
11005-93403,ItemBean,02,USD,6,,,,,,,1,0
11005-93404,ItemBean,02,USD,12,,,,,,,1,0
11005-93405,ItemBean,02,USD,2,,,,,,,1,0
11005-93407,ItemBean,02,USD,2,,,,,,,1,0
11006-03658,ItemBean,02,USD,3,,,,,,,1,0
11006-03659,ItemBean,02,USD,3,,,,,,,1,0
11006-30343,ItemBean,06,USD,,,,,,,,1,0
11006-34996,ItemBean,02,USD,2,,,,,,,1,0
11006-34997,ItemBean,02,USD,6,,,,,,,1,0
11006-34998,ItemBean,02,USD,6,,,,,,,1,0
11006-56486,ItemBean,05,USD,,,,,,,,1,0
11006-56488,ItemBean,05,USD,,,,,,,,1,0
11006-76744,ItemBean,05,USD,,,,,,,,1,0
11006-76745,ItemBean,05,USD,,,,,,,,1,0
11006-76746,ItemBean,05,USD,,,,,,,,1,0
11006-76747,ItemBean,05,USD,,,,,,,,1,0
11006-76748,ItemBean,05,USD,,,,,,,,1,0
11006-76749,ItemBean,05,USD,,,,,,,,1,0
11007-06364,ItemBean,05,USD,4,,,,,,,1,0
11007-10118,ItemBean,unassigned,USD,10,,,,,,,1,0
11007-24232,ItemBean,06,USD,,,,,,,,1,0
11007-24233,ItemBean,06,USD,,,,,,,,1,0
11007-31421,ItemBean,06,USD,2,,,,,,,1,0
11007-35156,ItemBean,05,USD,2,,,,,,,1,0
11007-45155,ItemBean,06,USD,,,,,,,,1,0
11007-59211,ItemBean,04,USD,,,,,,,,1,0
11007-72306,ItemBean,05,USD,4,,,,,,,1,0
11007-74103,ItemBean,16,USD,15,,,,,,,1,0
11007-74112,ItemBean,16,USD,6,,,,,,,1,0
11007-74351,ItemBean,16,USD,15,,,,,,,1,0
11007-74352,ItemBean,16,USD,6,,,,,,,1,0
11007-74514,ItemBean,16,USD,15,,,,,,,1,0
11007-74515,ItemBean,16,USD,6,,,,,,,1,0
11007-76735,ItemBean,16,USD,15,,,,,,,1,0
11007-76736,ItemBean,16,USD,6,,,,,,,1,0
11007-77229,ItemBean,16,USD,15,,,,,,,1,0
11007-77247,ItemBean,16,USD,6,,,,,,,1,0
11007-95728,ItemBean,06,USD,4,,,,,,,1,0
11007-95729,ItemBean,06,USD,6,,,,,,,1,0
11007-95730,ItemBean,06,USD,10,,,,,,,1,0
11007-95731,ItemBean,06,USD,2,,,,,,,1,0
11007-95736,ItemBean,06,USD,2,,,,,,,1,0
11007-95823,ItemBean,06,USD,8,,,,,,,1,0
11007-95824,ItemBean,06,USD,4,,,,,,,1,0
11007-95825,ItemBean,06,USD,10,,,,,,,1,0
11008-08021,ItemBean,06,USD,10,,,,,,,1,0
11008-08073,ItemBean,06,USD,18,,,,,,,1,0
11008-08074,ItemBean,06,USD,6,,,,,,,1,0
11008-08075,ItemBean,06,USD,8,,,,,,,1,0
11008-08077,ItemBean,06,USD,4,,,,,,,1,0
11008-08078,ItemBean,06,USD,4,,,,,,,1,0
11008-08079,ItemBean,06,USD,6,,,,,,,1,0
11008-08080,ItemBean,06,USD,2,,,,,,,1,0
11008-08117,ItemBean,06,USD,8,,,,,,,1,0
11008-08118,ItemBean,06,USD,4,,,,,,,1,0
11008-08119,ItemBean,06,USD,2,,,,,,,1,0
11008-08120,ItemBean,06,USD,2,,,,,,,1,0
11008-08121,ItemBean,06,USD,2,,,,,,,1,0
11008-08122,ItemBean,06,USD,2,,,,,,,1,0
11008-08123,ItemBean,06,USD,5,,,,,,,1,0
11008-08124,ItemBean,06,USD,4,,,,,,,1,0
11008-08125,ItemBean,06,USD,4,,,,,,,1,0
11008-08126,ItemBean,06,USD,4,,,,,,,1,0
11008-08127,ItemBean,06,USD,4,,,,,,,1,0
11008-08128,ItemBean,06,USD,5,,,,,,,1,0
11008-08129,ItemBean,06,USD,5,,,,,,,1,0
11008-08130,ItemBean,06,USD,7,,,,,,,1,0
