CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
F1332-A08A,csr_rparts ,0
F1332-A09A,csr_rparts ,0
F1346-A01A,csr_rparts ,0
F1346-A02A,csr_rparts ,0
F1346-A03A,csr_rparts ,0
F1346-A04A,csr_rparts ,0
F1346-A05A,csr_rparts ,0
F1350-A02A,csr_rparts ,0
F1350-A03A,csr_rparts ,0
F1350-A04A,csr_rparts ,0
F1350-A05A,csr_rparts ,0
F1354-A02A,csr_rparts ,0
F1358-A02A,csr_rparts ,0
F1362-A02A,csr_rparts ,0
F1362-A03A,csr_rparts ,0
F1362-A04A,csr_rparts ,0
F1366-A02A,csr_rparts ,0
F1370-A01A,csr_rparts ,0
F1370-A02A,csr_rparts ,0
F1370-A03A,csr_rparts ,0
F1370-A08A,csr_rparts ,0
F1370-A09A,csr_rparts ,0
F1380-A01A,csr_rparts ,0
F1380-A02A,csr_rparts ,0
F1380-A03A,csr_rparts ,0
F1684-R01A,csr_rparts ,0
F1684-R02A,csr_rparts ,0
F1684-R03A,csr_rparts ,0
F1684-R04A,csr_rparts ,0
F1688-R02A,csr_rparts ,0
F1692-R02A,csr_rparts ,0
F1692-R04A,csr_rparts ,0
F1715-R03A,csr_rparts ,0
F1715-R04A,csr_rparts ,0
F1721-R01A,csr_rparts ,0
F1721-R02A,csr_rparts ,0
F1721-R03A,csr_rparts ,0
F1721-R04A,csr_rparts ,0
F1727-R01A,csr_rparts ,0
F1727-R02A,csr_rparts ,0
F1727-R03A,csr_rparts ,0
F1727-R04A,csr_rparts ,0
F1731-R01A,csr_rparts ,0
F1731-R02A,csr_rparts ,0
F1731-R03A,csr_rparts ,0
F1731-R04A,csr_rparts ,0
F1731-R05A,csr_rparts ,0
F1731-R06A,csr_rparts ,0
F1735-R01A,csr_rparts ,0
F1735-R02A,csr_rparts ,0
F1735-R04A,csr_rparts ,0
F1735-R05A,csr_rparts ,0
F1735-R06A,csr_rparts ,0
F1735-R07A,csr_rparts ,0
F1735-R08A,csr_rparts ,0
F1735-R09A,csr_rparts ,0
F1735-R10A,csr_rparts ,0
F1735-R12A,csr_rparts ,0
