CatalogEntryParentCatalogGroupRelationship
PartNumber,ParentGroupIdentifier,Sequence
W6910,HW4to5,0
W3767,HWGirls,0
W3767,HWCategory,0
W3767,HWBrand,0
W3767,HWBarbie,0
W3767,HWAges,0
W3767,HWActionFigues,0
W3767,HW8plus,0
Y5570,HWWWE,0
Y5570,HWGirls,0
Y5570,HWGifts,0
Y5570,HWDolls,0
Y5570,HWCategory,0
Y5570,HWBrand,0
Y5570,HWAges,0
Y5570,HW8plus,0
T7498,HWVehicles,0
T7498,HWHotWheels,0
T7498,HWGirls,0
T7498,HWCategory,0
T7498,HWBrand,0
T7498,HWAges,0
T7498,HW6to7,0
X2269,HWHotWheels,0
X2269,HWGirls,0
X2269,HWGifts,0
X2269,HWDolls,0
X2269,HWCategory,0
X2269,HWBrand,0
X2269,HWAges,0
X2269,HW8plus,0
X6999,HWDisneyCars,0
X6999,HWCategory,0
X6999,HWBrand,0
X6999,HWBoys,0
X6999,HWAges,0
X6999,HWActionFigues,0
X6999,HW8plus,0
X5450,HWWWE,0
X5450,HWGirls,0
X5450,HWCategory,0
X5450,HWBrand,0
X5450,HWAges,0
X5450,HWActionFigues,0
X5450,HW4to5,0
X7738,HWVehicles,0
X7738,HWMonsterHigh,0
X7738,HWGirls,0
X7738,HWCategory,0
X7738,HWBrand,0
X7738,HWAges,0
X7738,HW6to7,0
X9352,HWEverAfterHigh,0
X9352,HWCategory,0
X9352,HWBrand,0
X9352,HWBoys,0
X9352,HWAges,0
X9352,HWActionFigues,0
X9352,HW6to7,0
BCN02,HWMonsterHigh,0
BCN02,HWDolls,0
BCN02,HWCategory,0
BCN02,HWBrand,0
BCN02,HWBoys,0
BCN02,HWAges,0
BCN02,HW8plus,0
Y0013,HWWWE,0
Y0013,HWCategory,0
Y0013,HWBrand,0
Y0013,HWBoys,0
Y0013,HWAges,0
Y0013,HWActionFigues,0
Y0013,HW6to7,0
Y0177,HWWWE,0
Y0177,HWGirls,0
Y0177,HWDolls,0
Y0177,HWCategory,0
Y0177,HWBrand,0
Y0177,HWAges,0
Y0177,HW3plus,0
Y1869,HWVehicles,0
Y1869,HWMatchbox,0
Y1869,HWCategory,0
Y1869,HWBrand,0
Y1869,HWBoys,0
Y1869,HWAges,0
Y1869,HW4to5,0
BCD81,HWMonsterHigh,0
BCD81,HWCategory,0
BCD81,HWBrand,0
BCD81,HWBoys,0
BCD81,HWAges,0
BCD81,HWActionFigues,0
BCD81,HW4to5,0
Y0423,HWGirls,0
Y0423,HWEverAfterHigh,0
Y0423,HWDolls,0
Y0423,HWClearance,0
Y0423,HWCategory,0
Y0423,HWBrand,0
Y0423,HWAges,0
Y0423,HW8plus,0
Y4307,HWMonsterHigh,0
Y4307,HWGirls,0
Y4307,HWDolls,0
Y4307,HWCategory,0
Y4307,HWBrand,0
Y4307,HWAges,0
Y4307,HW3plus,0
Y2569,HWMonsterHigh,0
Y2569,HWGirls,0
Y2569,HWCategory,0
Y2569,HWBrand,0
Y2569,HWAges,0
Y2569,HWActionFigues,0
Y2569,HW3plus,0
Y7506,HWGifts,0
Y7506,HWDolls,0
Y7506,HWDisneyCars,0
Y7506,HWCategory,0
Y7506,HWBrand,0
Y7506,HWBoys,0
Y7506,HWAges,0
Y7506,HW8plus,0
X9287,HWMonsterHigh,0
X9287,HWGirls,0
X9287,HWDolls,0
X9287,HWCategory,0
X9287,HWBrand,0
X9287,HWAges,0
X9287,HW4to5,0
X7945,HWWWE,0
X7945,HWVehicles,0
X7945,HWGirls,0
X7945,HWCategory,0
X7945,HWBrand,0
X7945,HWAges,0
X7945,HW6to7,0
Y0011,HWGirls,0
Y0011,HWDolls,0
Y0011,HWDisneyCars,0
Y0011,HWCategory,0
Y0011,HWBrand,0
Y0011,HWAges,0
Y0011,HW3plus,0
Y0057,HWVehicles,0
Y0057,HWMonsterHigh,0
Y0057,HWGirls,0
Y0057,HWCategory,0
Y0057,HWBrand,0
Y0057,HWAges,0
Y0057,HW6to7,0
Y1863,HWWWE,0
Y1863,HWVehicles,0
Y1863,HWCategory,0
Y1863,HWBrand,0
Y1863,HWBoys,0
Y1863,HWAges,0
Y1863,HW8plus,0
Y1867,HWMatchbox,0
Y1867,HWDolls,0
Y1867,HWCategory,0
Y1867,HWBrand,0
Y1867,HWBoys,0
Y1867,HWAges,0
Y1867,HW6to7,0
X8620,HWVehicles,0
X8620,HWHotWheels,0
X8620,HWCategory,0
X8620,HWBrand,0
X8620,HWBoys,0
X8620,HWAges,0
X8620,HW6to7,0
X8626,HWMatchbox,0
X8626,HWDolls,0
X8626,HWCategory,0
X8626,HWBrand,0
X8626,HWBoys,0
X8626,HWAges,0
X8626,HW8plus,0
Y4973,HWWWE,0
Y4973,HWVehicles,0
Y4973,HWCategory,0
Y4973,HWBrand,0
Y4973,HWBoys,0
Y4973,HWAges,0
Y4973,HW4to5,0
Y1329,HWEverAfterHigh,0
Y1329,HWDolls,0
Y1329,HWCategory,0
Y1329,HWBrand,0
Y1329,HWBoys,0
Y1329,HWAges,0
Y1329,HW6to7,0
Y0416,HWGirls,0
Y0416,HWDolls,0
Y0416,HWCategory,0
Y0416,HWBrand,0
Y0416,HWBarbie,0
Y0416,HWAges,0
Y0416,HW8plus,0
X8623,HWVehicles,0
X8623,HWDisneyCars,0
X8623,HWCategory,0
X8623,HWBrand,0
X8623,HWBoys,0
X8623,HWAges,0
X8623,HW8plus,0
Y0020,HWGirls,0
Y0020,HWDolls,0
Y0020,HWDisneyCars,0
Y0020,HWCategory,0
Y0020,HWBrand,0
Y0020,HWAges,0
Y0020,HW6to7,0
BBY75,HWMonsterHigh,0
BBY75,HWGirls,0
BBY75,HWCategory,0
BBY75,HWBrand,0
BBY75,HWAges,0
BBY75,HWActionFigues,0
BBY75,HW8plus,0
Y8718,HWVehicles,0
Y8718,HWHotWheels,0
Y8718,HWClearance,0
Y8718,HWCategory,0
Y8718,HWBrand,0
Y8718,HWBoys,0
Y8718,HWAges,0
Y8718,HW6to7,0
Y9172,HWMatchbox,0
Y9172,HWDolls,0
Y9172,HWCategory,0
Y9172,HWBrand,0
Y9172,HWBoys,0
Y9172,HWAges,0
Y9172,HW4to5,0
Y6647,HWVehicles,0
Y6647,HWEverAfterHigh,0
Y6647,HWClearance,0
Y6647,HWCategory,0
Y6647,HWBrand,0
Y6647,HWBoys,0
Y6647,HWAges,0
Y6647,HW8plus,0
Y6655,HWVehicles,0
Y6655,HWMatchbox,0
Y6655,HWGirls,0
Y6655,HWClearance,0
Y6655,HWCategory,0
Y6655,HWBrand,0
Y6655,HWAges,0
Y6655,HW8plus,0
